Month,division,Line,Day Type,num_on_time_trips,num_sched_trips,terminal_on_time_performance
2022-04-01,B DIVISION,C,2,914,1410,0.64822695035461
2022-04-01,B DIVISION,D,1,4100,5482,0.747902225465159
2022-04-01,B DIVISION,D,2,1834,2343,0.782757148954332
2022-04-01,B DIVISION,E,1,6193,8610,0.719279907084785
2022-04-01,B DIVISION,E,2,1213,1896,0.639767932489452
2022-04-01,B DIVISION,F,1,5869,8223,0.713729782317889
2022-04-01,B DIVISION,F,2,1183,1888,0.626588983050848
2022-04-01,B DIVISION,FS,1,4935,4956,0.995762711864407
2022-04-01,B DIVISION,FS,2,1880,1922,0.978147762747138
2022-04-01,B DIVISION,G,1,5085,5879,0.864943017519986
2022-04-01,B DIVISION,G,2,1839,2098,0.876549094375596
2022-04-01,B DIVISION,H,1,3420,3514,0.973249857712009
2022-04-01,B DIVISION,H,2,969,984,0.984756097560976
2022-04-01,B DIVISION,J,1,5316,5859,0.907322068612391
2022-04-01,B DIVISION,J,2,1726,2028,0.851084812623274
2022-04-01,B DIVISION,L,1,10668,11518,0.926202465705852
2022-04-01,B DIVISION,L,2,3601,3958,0.909802930773118
2022-04-01,B DIVISION,M,1,4524,5662,0.799010950194278
2022-04-01,B DIVISION,M,2,1988,2107,0.943521594684385
2022-04-01,B DIVISION,N,1,6835,8643,0.790813374985537
2022-04-01,B DIVISION,N,2,1189,1944,0.611625514403292
2022-04-01,B DIVISION,Q,1,5228,6615,0.790325018896448
2022-04-01,B DIVISION,Q,2,1773,2426,0.73083264633141
2022-04-01,B DIVISION,R,1,4023,5167,0.778594929359396
2022-04-01,B DIVISION,R,2,1108,1875,0.590933333333333
2022-05-01,A DIVISION,1,1,8064,9626,0.837731144816123
2022-05-01,A DIVISION,1,2,2468,2884,0.855755894590846
2022-05-01,A DIVISION,2,1,5443,7015,0.775908766928011
2022-05-01,A DIVISION,2,2,1489,2786,0.53445800430725
2022-05-01,A DIVISION,3,1,5267,6002,0.877540819726758
2022-05-01,A DIVISION,3,2,1445,2080,0.694711538461538
2022-05-01,A DIVISION,4,1,6735,7979,0.844090738187743
2022-05-01,A DIVISION,4,2,2749,3876,0.709236326109391
2022-05-01,A DIVISION,5,1,6018,6881,0.874582182822264
2022-05-01,A DIVISION,5,2,2084,2247,0.92745883400089
2022-05-01,A DIVISION,6,1,9407,11690,0.804704875962361
2022-05-01,A DIVISION,6,2,2095,2934,0.714042263122018
2022-05-01,A DIVISION,7,1,11857,13498,0.87842643354571
2022-05-01,A DIVISION,7,2,3149,3760,0.8375
2022-05-01,A DIVISION,GS,1,10990,11000,0.999090909090909
2022-05-01,A DIVISION,GS,2,3447,3494,0.98654836863194
2022-05-01,B DIVISION,A,1,5438,7875,0.690539682539682
2022-05-01,B DIVISION,A,2,2028,2988,0.678714859437751
2022-05-01,B DIVISION,B,1,2740,4116,0.665694849368319
2022-05-01,B DIVISION,C,1,2930,4200,0.697619047619048
2022-05-01,B DIVISION,C,2,1093,1548,0.706072351421189
2022-05-01,B DIVISION,D,1,4258,5757,0.739621330554108
2022-05-01,B DIVISION,D,2,1694,2160,0.784259259259259
2022-05-01,B DIVISION,E,1,6233,8610,0.723925667828107
2022-05-01,B DIVISION,E,2,1346,2088,0.64463601532567
2022-05-01,B DIVISION,F,1,5744,8233,0.697680068018948
2022-05-01,B DIVISION,F,2,1225,2076,0.590077071290944
2022-05-01,B DIVISION,FS,1,4912,4956,0.991121872477805
2022-05-01,B DIVISION,FS,2,2092,2092,1.0
2022-05-01,B DIVISION,G,1,5184,5870,0.883134582623509
2022-05-01,B DIVISION,G,2,2097,2300,0.911739130434783
2022-05-01,B DIVISION,H,1,3305,3422,0.965809468147282
2022-05-01,B DIVISION,H,2,728,772,0.94300518134715
2022-05-01,B DIVISION,J,1,4987,5859,0.851169141491722
2022-05-01,B DIVISION,J,2,2511,2855,0.879509632224168
2022-05-01,B DIVISION,L,1,10329,11556,0.893821391484943
2022-05-01,B DIVISION,L,2,3734,4218,0.885253674727359
2022-05-01,B DIVISION,M,1,4688,5660,0.828268551236749
2022-05-01,B DIVISION,M,2,1545,1599,0.966228893058161
2022-05-01,B DIVISION,N,1,6953,9064,0.767100617828773
2022-05-01,B DIVISION,N,2,1377,2160,0.6375
2022-05-01,B DIVISION,Q,1,5318,6891,0.771731243651139
2022-05-01,B DIVISION,Q,2,2037,2678,0.760642270351008
2022-05-01,B DIVISION,R,1,4268,5347,0.798204600710679
2022-05-01,B DIVISION,R,2,929,1812,0.512693156732892
2022-06-01,A DIVISION,1,1,8264,9974,0.828554241026669
2022-06-01,A DIVISION,1,2,1770,2062,0.858389912706111
2022-06-01,A DIVISION,2,1,5904,7570,0.779920739762219
2022-06-01,A DIVISION,2,2,1367,2330,0.586695278969957
2022-06-01,A DIVISION,3,1,5653,6535,0.865034429992349
2022-06-01,A DIVISION,3,2,982,1672,0.587320574162679
2022-06-01,A DIVISION,4,1,6677,8145,0.819766728054021
2022-06-01,A DIVISION,4,2,1484,2136,0.694756554307116
2022-06-01,A DIVISION,5,1,6154,7238,0.850234871511467
2022-06-01,A DIVISION,5,2,1561,1790,0.872067039106145
2022-06-01,A DIVISION,6,1,9715,12144,0.799983530961792
2022-06-01,A DIVISION,6,2,1825,2290,0.796943231441048
2022-06-01,A DIVISION,7,1,12534,14132,0.886923294650439
2022-06-01,A DIVISION,7,2,2723,3054,0.891617550753111
2022-06-01,A DIVISION,GS,1,11815,11880,0.99452861952862
2022-06-01,A DIVISION,GS,2,2912,2926,0.995215311004785
2022-06-01,B DIVISION,A,1,5601,8250,0.678909090909091
2022-06-01,B DIVISION,A,2,1229,2244,0.547682709447415
2022-06-01,B DIVISION,B,1,2981,4312,0.691326530612245
2022-06-01,B DIVISION,C,1,2883,4398,0.655525238744884
2022-06-01,B DIVISION,C,2,658,1302,0.505376344086022
2022-06-01,B DIVISION,D,1,4297,6028,0.712840079628401
2022-06-01,B DIVISION,D,2,1282,1730,0.741040462427746
2022-06-01,B DIVISION,E,1,6472,9020,0.717516629711752
2022-06-01,B DIVISION,E,2,1267,1684,0.752375296912114
2022-06-01,B DIVISION,F,1,5981,8653,0.691205362302092
2022-06-01,B DIVISION,F,2,1122,1672,0.671052631578947
2022-06-01,B DIVISION,FS,1,5181,5192,0.997881355932203
2022-06-01,B DIVISION,FS,2,1695,1696,0.999410377358491
2022-06-01,B DIVISION,G,1,5184,5851,0.886002392753375
2022-06-01,B DIVISION,G,2,2006,2146,0.934762348555452
2022-06-01,B DIVISION,H,1,3540,3696,0.957792207792208
2022-06-01,B DIVISION,H,2,1156,1252,0.92332268370607
2022-06-01,B DIVISION,J,1,5132,6181,0.830286361430189
2022-06-01,B DIVISION,J,2,2641,3083,0.856633149529679
2022-06-01,B DIVISION,L,1,10906,12012,0.907925407925408
2022-06-01,B DIVISION,L,2,3403,3776,0.901218220338983
2022-06-01,B DIVISION,M,1,4483,5940,0.754713804713805
2022-06-01,B DIVISION,M,2,272,303,0.897689768976898
2022-06-01,B DIVISION,N,1,7634,9759,0.782252279946716
2022-06-01,B DIVISION,N,2,1149,1728,0.664930555555556
2022-06-01,B DIVISION,Q,1,5792,7493,0.772988122247431
2022-06-01,B DIVISION,Q,2,1504,2092,0.718929254302103
2022-06-01,B DIVISION,R,1,4643,5877,0.790028926322954
2022-06-01,B DIVISION,R,2,1281,1661,0.771222155328116
2022-07-01,A DIVISION,1,1,7222,9316,0.775225418634607
2022-07-01,A DIVISION,1,2,2742,3222,0.851024208566108
2022-07-01,A DIVISION,2,1,4700,6640,0.707831325301205
2022-07-01,A DIVISION,2,2,1630,2473,0.659118479579458
2022-07-01,A DIVISION,3,1,4539,5780,0.785294117647059
2022-07-01,A DIVISION,3,2,1290,1882,0.685441020191286
2022-07-01,A DIVISION,4,1,5864,7400,0.792432432432432
2022-07-01,A DIVISION,4,2,2164,2952,0.733062330623306
2022-07-01,A DIVISION,5,1,5047,6570,0.768188736681887
2022-07-01,A DIVISION,5,2,1759,2054,0.856377799415774
2022-07-01,A DIVISION,6,1,8835,11143,0.79287445032756
2022-07-01,A DIVISION,6,2,2712,3122,0.868673926969891
2022-07-01,A DIVISION,7,1,11942,12877,0.927389920012425
2022-07-01,A DIVISION,7,2,3928,4352,0.902573529411765
2022-07-01,A DIVISION,GS,1,10417,10490,0.9930409914204
2022-07-01,A DIVISION,GS,2,4091,4124,0.99199806013579
2022-07-01,B DIVISION,A,1,4969,7508,0.661827384123602
2022-07-01,B DIVISION,A,2,1746,3091,0.564865739242963
2022-07-01,B DIVISION,B,1,2704,3884,0.696189495365602
2022-07-01,B DIVISION,C,1,2560,4000,0.64
2022-07-01,B DIVISION,C,2,981,1808,0.542588495575221
2022-07-01,B DIVISION,D,1,3755,5442,0.690003675119441
2022-07-01,B DIVISION,D,2,1579,2376,0.66456228956229
2022-07-01,B DIVISION,E,1,5755,8200,0.701829268292683
2022-07-01,B DIVISION,E,2,1884,2318,0.812769628990509
2022-07-01,B DIVISION,F,1,5154,7854,0.656226126814362
2022-07-01,B DIVISION,F,2,1643,2306,0.712489158716392
2022-07-01,B DIVISION,FS,1,4666,4720,0.988559322033898
2022-07-01,B DIVISION,FS,2,2243,2268,0.988977072310406
2022-07-01,B DIVISION,G,1,4269,5425,0.786912442396313
2022-07-01,B DIVISION,G,2,2775,2943,0.942915392456677
2022-07-01,B DIVISION,H,1,3236,3361,0.962808687890509
2022-07-01,B DIVISION,H,2,1610,1733,0.929024812463935
2022-07-01,B DIVISION,J,1,4092,5796,0.706004140786749
2022-07-01,B DIVISION,J,2,1899,2542,0.747049567269866
2022-07-01,B DIVISION,L,1,9881,11041,0.894937052803188
2022-07-01,B DIVISION,L,2,4917,5270,0.933017077798861
2022-07-01,B DIVISION,M,1,3949,5400,0.731296296296296
2022-07-01,B DIVISION,M,2,2444,2542,0.961447678992919
2022-07-01,B DIVISION,N,1,6841,8987,0.761210637587627
2022-07-01,B DIVISION,N,2,1554,2376,0.654040404040404
2022-07-01,B DIVISION,Q,1,4990,6853,0.728148256238144
2022-07-01,B DIVISION,Q,2,2983,3981,0.749309218789249
2022-07-01,B DIVISION,R,1,4168,5660,0.736395759717314
2022-07-01,B DIVISION,R,2,1946,2376,0.819023569023569
2022-08-01,A DIVISION,1,1,8851,10696,0.827505609573672
2022-08-01,A DIVISION,1,2,2080,2336,0.89041095890411
2022-08-01,A DIVISION,2,1,5924,7790,0.760462130937099
2022-08-01,A DIVISION,2,2,1087,1704,0.637910798122066
2022-08-01,A DIVISION,3,1,5395,6508,0.828979717271051
2022-08-01,A DIVISION,3,2,1240,1672,0.741626794258373
2022-08-01,A DIVISION,4,1,7095,8507,0.834019043140943
2022-08-01,A DIVISION,4,2,1719,2136,0.804775280898876
2022-08-01,A DIVISION,5,1,6096,7432,0.820236813778256
2022-08-01,A DIVISION,5,2,1405,1549,0.907036797934151
2022-08-01,A DIVISION,6,1,10706,12851,0.833086919305891
2022-08-01,A DIVISION,6,2,1745,2256,0.773492907801418
2022-08-01,A DIVISION,7,1,13491,14812,0.910815554955442
2022-08-01,A DIVISION,7,2,3062,3254,0.94099569760295
2022-08-01,A DIVISION,GS,1,11959,12212,0.979282672780871
2022-08-01,A DIVISION,GS,2,2723,2728,0.99816715542522
2022-08-01,B DIVISION,A,1,6371,8651,0.736446653566062
2022-08-01,B DIVISION,A,2,1295,2244,0.577094474153298
2022-08-01,B DIVISION,B,1,3456,4462,0.774540564769162
2022-08-01,B DIVISION,C,1,3398,4600,0.738695652173913
2022-08-01,B DIVISION,C,2,675,1248,0.540865384615385
2022-08-01,B DIVISION,D,1,4691,6253,0.750199904046058
2022-08-01,B DIVISION,D,2,920,1730,0.531791907514451
2022-08-01,B DIVISION,E,1,6367,9350,0.68096256684492
2022-08-01,B DIVISION,E,2,1178,1680,0.701190476190476
2022-08-01,B DIVISION,F,1,6514,8996,0.724099599822143
2022-08-01,B DIVISION,F,2,1201,1673,0.717872086072923
2022-08-01,B DIVISION,FS,1,5403,5428,0.995394252026529
2022-08-01,B DIVISION,FS,2,1690,1696,0.996462264150943
2022-08-01,B DIVISION,G,1,5758,6438,0.894377135756446
2022-08-01,B DIVISION,G,2,1739,1856,0.936961206896552
2022-08-01,B DIVISION,H,1,3717,3864,0.96195652173913
2022-08-01,B DIVISION,H,2,1133,1252,0.904952076677316
2022-08-01,B DIVISION,J,1,5327,6647,0.80141417180683
2022-08-01,B DIVISION,J,2,1553,1834,0.846782988004362
2022-08-01,B DIVISION,L,1,11579,12552,0.922482472912683
2022-08-01,B DIVISION,L,2,3148,3648,0.862938596491228
2022-08-01,B DIVISION,M,1,4816,6210,0.775523349436393
2022-08-01,B DIVISION,M,2,1741,1840,0.946195652173913
2022-08-01,B DIVISION,N,1,8092,10355,0.781458232737808
2022-08-01,B DIVISION,N,2,957,1728,0.553819444444444
2022-08-01,B DIVISION,Q,1,6024,7820,0.770332480818414
2022-08-01,B DIVISION,Q,2,2013,2830,0.7113074204947
2022-08-01,B DIVISION,R,1,4876,6509,0.749116607773852
2022-08-01,B DIVISION,R,2,1373,1728,0.794560185185185
2022-09-01,A DIVISION,1,1,7978,9652,0.826564442602569
2022-09-01,A DIVISION,1,2,2451,2610,0.939080459770115
2022-09-01,A DIVISION,2,1,4642,6817,0.680944697080827
2022-09-01,A DIVISION,2,2,1664,2497,0.666399679615539
2022-09-01,A DIVISION,3,1,4949,6255,0.791207034372502
2022-09-01,A DIVISION,3,2,1116,1434,0.778242677824268
2022-09-01,A DIVISION,4,1,6425,7864,0.817014242115972
2022-09-01,A DIVISION,4,2,1812,2388,0.758793969849246
2022-09-01,A DIVISION,5,1,5190,6833,0.759549246304698
2022-09-01,A DIVISION,5,2,2405,2485,0.967806841046278
2022-09-01,A DIVISION,6,1,9481,11645,0.814169171318162
2022-09-01,A DIVISION,6,2,1972,2518,0.783161239078634
2022-09-01,A DIVISION,7,1,12549,13516,0.928455164249778
2022-09-01,A DIVISION,7,2,3479,3618,0.961580983969044
2022-09-01,A DIVISION,GS,1,10722,10734,0.998882057015092
2022-09-01,A DIVISION,GS,2,3243,3248,0.998460591133005
2022-09-01,B DIVISION,A,1,5546,7883,0.703539261702398
2022-09-01,B DIVISION,A,2,1944,2971,0.654325143049478
2022-09-01,B DIVISION,B,1,2929,4018,0.728969636635142
2022-09-01,B DIVISION,C,1,2943,4200,0.700714285714286
2022-09-01,B DIVISION,C,2,789,1398,0.564377682403433
2022-09-01,B DIVISION,D,1,3952,5712,0.69187675070028
2022-09-01,B DIVISION,D,2,1802,2342,0.769427839453459
2022-09-01,B DIVISION,E,1,5974,8580,0.696270396270396
2022-09-01,B DIVISION,E,2,1492,1884,0.791932059447983
2022-09-01,B DIVISION,F,1,5696,8145,0.699324739103745
2022-09-01,B DIVISION,F,2,1446,1874,0.771611526147278
2022-09-01,B DIVISION,FS,1,4933,4956,0.995359160613398
2022-09-01,B DIVISION,FS,2,1892,1894,0.998944033790919
2022-09-01,B DIVISION,G,1,5157,5921,0.870967741935484
2022-09-01,B DIVISION,G,2,2245,2368,0.948057432432432
2022-09-01,B DIVISION,H,1,3360,3531,0.951571792693288
2022-09-01,B DIVISION,H,2,807,862,0.936194895591647
2022-09-01,B DIVISION,J,1,5115,5969,0.856927458535768
2022-09-01,B DIVISION,J,2,1826,2247,0.812639074321317
2022-09-01,B DIVISION,L,1,10529,11498,0.915724473821534
2022-09-01,B DIVISION,L,2,3949,4222,0.935338702036949
2022-09-01,B DIVISION,M,1,4450,5654,0.787053413512558
2022-09-01,B DIVISION,M,2,1956,2054,0.952288218111003
2022-09-01,B DIVISION,N,1,7037,9421,0.746948306973782
2022-09-01,B DIVISION,N,2,1113,1944,0.572530864197531
2022-09-01,B DIVISION,Q,1,4922,6612,0.744404113732607
2022-09-01,B DIVISION,Q,2,1751,2384,0.734479865771812
2022-09-01,B DIVISION,R,1,4448,5939,0.748947634281866
2022-09-01,B DIVISION,R,2,1653,1944,0.850308641975309
2022-10-01,A DIVISION,1,1,7739,9678,0.799648687745402
2022-10-01,A DIVISION,1,2,2608,2912,0.895604395604396
2022-10-01,A DIVISION,2,1,5291,7336,0.721237731733915
2022-10-01,A DIVISION,2,2,1986,2914,0.681537405628003
2022-10-01,A DIVISION,3,1,4767,5758,0.82789162903786
2022-10-01,A DIVISION,3,2,1404,1668,0.841726618705036
2022-10-01,A DIVISION,4,1,6311,7770,0.812226512226512
2022-10-01,A DIVISION,4,2,1968,2670,0.737078651685393
2022-10-01,A DIVISION,5,1,5163,6831,0.755819060166886
2022-10-01,A DIVISION,5,2,1667,1826,0.912924424972618
2022-10-01,A DIVISION,6,1,8965,11696,0.766501367989056
2022-10-01,A DIVISION,6,2,2193,2820,0.777659574468085
2022-10-01,A DIVISION,7,1,12134,13514,0.897883676187657
2022-10-01,A DIVISION,7,2,3357,3932,0.853763987792472
2022-10-01,A DIVISION,GS,1,11495,11592,0.991632160110421
2022-10-01,A DIVISION,GS,2,3682,3686,0.998914812805209
2022-10-01,B DIVISION,A,1,5710,7882,0.724435422481604
2022-10-01,B DIVISION,A,2,1979,3031,0.652919828439459
2022-10-01,B DIVISION,B,1,2071,4044,0.512116716122651
2022-10-01,B DIVISION,C,1,2779,4200,0.661666666666667
2022-10-01,B DIVISION,C,2,808,1560,0.517948717948718
2022-10-01,B DIVISION,D,1,4030,5713,0.705408716961316
2022-10-01,B DIVISION,D,2,1521,2162,0.703515263644773
2022-10-01,B DIVISION,E,1,6515,8610,0.756678281068525
2022-10-01,B DIVISION,E,2,1597,2100,0.76047619047619
2022-10-01,B DIVISION,F,1,5845,8201,0.712717961224241
2022-10-01,B DIVISION,F,2,1333,2090,0.637799043062201
2022-10-01,B DIVISION,FS,1,4917,4956,0.992130750605327
2022-10-01,B DIVISION,FS,2,2085,2120,0.983490566037736
2022-10-01,B DIVISION,G,1,5365,5881,0.912259819758544
2022-10-01,B DIVISION,G,2,2136,2320,0.920689655172414
2022-10-01,B DIVISION,H,1,3342,3515,0.950782361308677
2022-10-01,B DIVISION,H,2,1220,1297,0.940632228218967
2022-10-01,B DIVISION,J,1,5225,5859,0.89179040791944
2022-10-01,B DIVISION,J,2,1950,2240,0.870535714285714
2022-10-01,B DIVISION,L,1,10795,11510,0.937880104257168
2022-10-01,B DIVISION,L,2,4356,4656,0.935567010309278
2022-10-01,B DIVISION,M,1,4599,5660,0.812544169611307
2022-10-01,B DIVISION,M,2,2114,2288,0.923951048951049
2022-10-01,B DIVISION,N,1,7234,9744,0.742405582922824
2022-10-01,B DIVISION,N,2,2533,3480,0.727873563218391
2022-10-01,B DIVISION,Q,1,4274,6610,0.646596066565809
2022-10-01,B DIVISION,Q,2,1757,2720,0.645955882352941
2022-10-01,B DIVISION,R,1,4593,5941,0.773102171351624
2022-10-01,B DIVISION,R,2,1478,2154,0.686165273909006
2022-11-01,A DIVISION,1,1,8106,9696,0.836014851485148
2022-11-01,A DIVISION,1,2,2068,2352,0.879251700680272
2022-11-01,A DIVISION,2,1,5053,6827,0.740149406767248
2022-11-01,A DIVISION,2,2,1173,1838,0.638193688792165
2022-11-01,A DIVISION,3,1,5547,6356,0.872718691000629
2022-11-01,A DIVISION,3,2,1420,1672,0.849282296650718
2022-11-01,A DIVISION,4,1,6388,7890,0.809632446134347
2022-11-01,A DIVISION,4,2,1720,2136,0.805243445692884
2022-11-01,A DIVISION,5,1,5370,6899,0.778373677344543
2022-11-01,A DIVISION,5,2,1360,1607,0.846297448662103
2022-11-01,A DIVISION,6,1,9518,11638,0.817838116514865
2022-11-01,A DIVISION,6,2,1964,2256,0.870567375886525
2022-11-01,A DIVISION,7,1,12499,13511,0.925098068240693
2022-11-01,A DIVISION,7,2,2675,2846,0.939915671117358
2022-11-01,A DIVISION,GS,1,10951,10998,0.995726495726496
2022-11-01,A DIVISION,GS,2,3323,3378,0.983718176435761
2022-11-01,B DIVISION,A,1,5654,8001,0.706661667291589
2022-11-01,B DIVISION,A,2,1587,2244,0.707219251336898
2022-11-01,B DIVISION,B,1,2396,4002,0.598700649675162
2022-11-01,B DIVISION,C,1,2907,4200,0.692142857142857
2022-11-01,B DIVISION,C,2,934,1248,0.748397435897436
2022-11-01,B DIVISION,D,1,4085,5715,0.714785651793526
2022-11-01,B DIVISION,D,2,1226,1732,0.707852193995381
2022-11-01,B DIVISION,E,1,6268,8610,0.727990708478513
2022-11-01,B DIVISION,E,2,1327,1680,0.789880952380952
2022-11-01,B DIVISION,F,1,6393,8226,0.777169948942378
2022-11-01,B DIVISION,F,2,1133,1672,0.677631578947368
2022-11-01,B DIVISION,FS,1,4882,4956,0.985068603712672
2022-11-01,B DIVISION,FS,2,1878,1900,0.988421052631579
2022-11-01,B DIVISION,G,1,5107,5600,0.911964285714286
2022-11-01,B DIVISION,G,2,1933,2072,0.932915057915058
2022-11-01,B DIVISION,H,1,3354,3528,0.950680272108844
2022-11-01,B DIVISION,H,2,1350,1401,0.963597430406852
2022-11-01,B DIVISION,J,1,5162,5859,0.881037719747397
2022-11-01,B DIVISION,J,2,1816,2004,0.906187624750499
2022-11-01,B DIVISION,L,1,10279,11183,0.919163015291067
2022-11-01,B DIVISION,L,2,3577,3712,0.963631465517241
2022-11-01,B DIVISION,M,1,4499,5670,0.79347442680776
2022-11-01,B DIVISION,M,2,1776,1833,0.968903436988543
2022-11-01,B DIVISION,N,1,7386,9869,0.748404093626507
2022-11-01,B DIVISION,N,2,948,1728,0.548611111111111
2022-11-01,B DIVISION,Q,1,4534,6740,0.672700296735905
2022-11-01,B DIVISION,Q,2,2242,2906,0.77150722642808
2022-11-01,B DIVISION,R,1,4423,5941,0.744487460023565
2022-11-01,B DIVISION,R,2,1386,1726,0.803012746234067
2022-12-01,A DIVISION,1,1,7654,9722,0.787286566550092
2022-12-01,A DIVISION,1,2,2532,2951,0.858014232463572
2022-12-01,A DIVISION,2,1,5014,6945,0.721958243340533
2022-12-01,A DIVISION,2,2,1720,2616,0.657492354740061
2022-12-01,A DIVISION,3,1,5103,6156,0.828947368421053
2022-12-01,A DIVISION,3,2,1727,2097,0.823557463042442
2022-12-01,A DIVISION,4,1,6309,7770,0.811969111969112
2022-12-01,A DIVISION,4,2,2013,2670,0.753932584269663
2022-12-01,A DIVISION,5,1,5662,6901,0.820460802782206
2022-12-01,A DIVISION,5,2,1403,1716,0.817599067599068
2022-12-01,A DIVISION,6,1,9143,11643,0.785278708236709
2022-12-01,A DIVISION,6,2,1805,2827,0.638486027591086
2022-12-01,A DIVISION,7,1,12556,13524,0.928423543330376
2022-12-01,A DIVISION,7,2,3731,4094,0.91133365901319
2022-12-01,A DIVISION,GS,1,11045,11064,0.998282718727404
2022-12-01,A DIVISION,GS,2,3454,3461,0.997977463160936
2022-12-01,B DIVISION,A,1,5750,7875,0.73015873015873
2022-12-01,B DIVISION,A,2,2126,2805,0.757932263814617
2022-12-01,B DIVISION,B,1,3018,4074,0.74079528718704
2022-12-01,B DIVISION,C,1,2966,4200,0.706190476190476
2022-12-01,B DIVISION,C,2,1193,1578,0.756020278833967
2022-12-01,B DIVISION,D,1,4192,5715,0.733508311461067
2022-12-01,B DIVISION,D,2,1714,2170,0.789861751152074
2022-12-01,B DIVISION,E,1,6565,8610,0.762485481997677
2022-12-01,B DIVISION,E,2,1762,2100,0.839047619047619
2022-12-01,B DIVISION,F,1,5997,8223,0.729295877417001
2022-12-01,B DIVISION,F,2,1640,2090,0.784688995215311
2022-12-01,B DIVISION,FS,1,4903,4956,0.989305891848265
2022-12-01,B DIVISION,FS,2,2079,2120,0.980660377358491
2022-12-01,B DIVISION,G,1,5281,5879,0.898282020751828
2022-12-01,B DIVISION,G,2,2151,2320,0.927155172413793
2022-12-01,B DIVISION,H,1,3403,3528,0.964569160997732
2022-12-01,B DIVISION,H,2,1510,1565,0.964856230031949
2022-12-01,B DIVISION,J,1,5094,5861,0.869134959904453
2022-12-01,B DIVISION,J,2,2045,2240,0.912946428571429
2022-12-01,B DIVISION,L,1,10224,11314,0.90365918331271
2022-12-01,B DIVISION,L,2,4357,4726,0.921921286500212
2022-12-01,B DIVISION,M,1,4598,5650,0.813805309734513
2022-12-01,B DIVISION,M,2,2148,2292,0.93717277486911
2022-12-01,B DIVISION,N,1,7281,9573,0.760576621748668
2022-12-01,B DIVISION,N,2,1484,2168,0.68450184501845
2022-12-01,B DIVISION,Q,1,4965,6639,0.747853592408495
2022-12-01,B DIVISION,Q,2,2414,2964,0.814439946018893
2022-12-01,B DIVISION,R,1,4594,5936,0.773921832884097
2022-12-01,B DIVISION,R,2,1885,2161,0.872281351226284
2023-01-01,A DIVISION,1,1,8213,9666,0.849679288226774
2023-01-01,A DIVISION,1,2,2601,2898,0.897515527950311
2023-01-01,A DIVISION,2,1,5415,6811,0.795037439436206
2023-01-01,A DIVISION,2,2,1766,2588,0.682380216383308
2023-01-01,A DIVISION,3,1,5353,6150,0.870406504065041
2023-01-01,A DIVISION,3,2,1877,2078,0.903272377285852
2023-01-01,A DIVISION,4,1,6376,7772,0.820380854348945
2023-01-01,A DIVISION,4,2,2189,2643,0.828225501324253
2023-01-01,A DIVISION,5,1,5761,6907,0.834081366729405
2023-01-01,A DIVISION,5,2,1749,1962,0.891437308868502
2023-01-01,A DIVISION,6,1,9787,11614,0.842689857069055
2023-01-01,A DIVISION,6,2,2371,2790,0.849820788530466
2023-01-01,A DIVISION,7,1,12484,13524,0.92309967465247
2023-01-01,A DIVISION,7,2,3384,3596,0.941045606229144
